platform,id,title,owner,bounds,memoryUsage,label
windows,565145,Trackmania World Record Run 11 - YouTube - Opera GX Internet Browser,"{'processId': 13971, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",213502573,distraction
windows,273056,Chess Grandmaster Tricks - YouTube - Google Chrome,"{'processId': 22863, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",489804475,distraction
windows,107068,Chess Grandmaster Tricks - YouTube - Opera GX Internet Browser,"{'processId': 40187, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",492895327,distraction
windows,533815,Extreme Weather Documentary - YouTube - Microsoft Edge,"{'processId': 1946, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",220074746,distraction
windows,326402,AI Will Change The World - YouTube - Google Chrome,"{'processId': 11241, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",244564331,distraction
windows,123657,The Stranglers - Golden Brown - YouTube - Microsoft Edge,"{'processId': 6120, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",397350290,distraction
windows,911508,The Science of Black Holes - YouTube - Mozilla Firefox,"{'processId': 40680, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",410886188,distraction
windows,322778,Funny Cat Compilation 49 - YouTube - Google Chrome,"{'processId': 49928, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",467922071,distraction
windows,258109,LoFi Hip Hop Beats to Relax/Study To - YouTube - Google Chrome,"{'processId': 32171, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",370929381,distraction
windows,494645,The Science of Black Holes - YouTube - Microsoft Edge,"{'processId': 11573, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",306907180,distraction
windows,244784,The Science of Black Holes - YouTube - Google Chrome,"{'processId': 9184, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",391553552,distraction
windows,238651,ReactJS Crash Course - YouTube - Microsoft Edge,"{'processId': 12563, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",289780406,distraction
windows,728677,Chess Grandmaster Tricks - YouTube - Microsoft Edge,"{'processId': 12219, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",376581745,distraction
windows,125220,Extreme Weather Documentary - YouTube - Mozilla Firefox,"{'processId': 23962, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",445165648,distraction
windows,305657,Rust Programming Tutorial - YouTube - Microsoft Edge,"{'processId': 7843, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",369098122,work
windows,990594,Funny Cat Compilation 12 - YouTube - Opera GX Internet Browser,"{'processId': 27062, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",352477343,distraction
windows,573549,Best Budget Laptops 31 - YouTube - Opera GX Internet Browser,"{'processId': 9995, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",274865792,distraction
windows,152338,Learn Python in 10 Minutes - YouTube - Opera GX Internet Browser,"{'processId': 21947, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",394863996,work
windows,312329,Top 10 Fails of 41 - YouTube - Microsoft Edge,"{'processId': 3890, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",338569754,work
windows,140081,GTA 6 Gameplay Leaks - YouTube - Mozilla Firefox,"{'processId': 34103, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",328455237,distraction
windows,532813,Extreme Weather Documentary - YouTube - Opera GX Internet Browser,"{'processId': 2877, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",282472797,distraction
windows,469824,LoFi Hip Hop Beats to Relax/Study To - YouTube - Mozilla Firefox,"{'processId': 25872, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",364464086,distraction
windows,941779,LoFi Hip Hop Beats to Relax/Study To - YouTube - Microsoft Edge,"{'processId': 25818, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",485053214,distraction
windows,172860,How to Cook the Perfect Steak - YouTube - Opera GX Internet Browser,"{'processId': 15847, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",401122525,distraction
windows,972530,Unreal Engine 5 Beginner Tutorial - YouTube - Microsoft Edge,"{'processId': 1522, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",267703432,distraction
windows,436750,The Stranglers - Golden Brown - YouTube - Microsoft Edge,"{'processId': 11660, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",331508349,distraction
windows,538432,ReactJS Crash Course - YouTube - Mozilla Firefox,"{'processId': 30255, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",328130043,distraction
windows,750960,LoFi Hip Hop Beats to Relax/Study To - YouTube - Opera GX Internet Browser,"{'processId': 41149, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",208542009,work
windows,481182,Extreme Weather Documentary - YouTube - Microsoft Edge,"{'processId': 41659, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",295142026,distraction
windows,877476,Unreal Engine 5 Beginner Tutorial - YouTube - Google Chrome,"{'processId': 15461, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",414906329,distraction
windows,497753,Rust Programming Tutorial - YouTube - Opera GX Internet Browser,"{'processId': 14999, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",338571487,distraction
windows,220396,Top 10 Fails of 49 - YouTube - Microsoft Edge,"{'processId': 28656, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",317067354,work
windows,862110,Top 10 Fails of 49 - YouTube - Google Chrome,"{'processId': 24494, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",273592755,distraction
windows,853815,Chess Grandmaster Tricks - YouTube - Microsoft Edge,"{'processId': 46609, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",452578964,distraction
windows,156291,Chess Grandmaster Tricks - YouTube - Opera GX Internet Browser,"{'processId': 25615, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",403480203,distraction
windows,551394,The Ultimate Guide to Cybersecurity - YouTube - Google Chrome,"{'processId': 46177, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",242109847,distraction
windows,194285,Extreme Weather Documentary - YouTube - Google Chrome,"{'processId': 19680, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",384774725,distraction
windows,986513,GTA 6 Gameplay Leaks - YouTube - Opera GX Internet Browser,"{'processId': 3328, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",435991727,distraction
windows,571452,AI Will Change The World - YouTube - Opera GX Internet Browser,"{'processId': 48908, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",228024786,distraction
windows,622784,LoFi Hip Hop Beats to Relax/Study To - YouTube - Google Chrome,"{'processId': 28486, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",434698643,distraction
windows,278919,Epic Minecraft Let's Play - Part 8 - YouTube - Mozilla Firefox,"{'processId': 15790, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",292452789,distraction
windows,361718,Extreme Weather Documentary - YouTube - Opera GX Internet Browser,"{'processId': 40568, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",259467804,distraction
windows,600083,Top 10 Fails of 50 - YouTube - Microsoft Edge,"{'processId': 26663, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",469069117,work
windows,569956,History of the Roman Empire - YouTube - Google Chrome,"{'processId': 46445, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",204838206,distraction
windows,786202,The Science of Black Holes - YouTube - Mozilla Firefox,"{'processId': 12853, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",460881634,distraction
windows,377402,Epic Minecraft Let's Play - Part 29 - YouTube - Google Chrome,"{'processId': 48189, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",320869786,distraction
windows,684967,Top 10 Fails of 22 - YouTube - Google Chrome,"{'processId': 33590, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",306861359,distraction
windows,569101,Extreme Weather Documentary - YouTube - Microsoft Edge,"{'processId': 23331, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",284508777,work
windows,162889,The Stranglers - Golden Brown - YouTube - Google Chrome,"{'processId': 18362, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",213191826,distraction
windows,125882,The Stranglers - Golden Brown - YouTube - Opera GX Internet Browser,"{'processId': 10921, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",371864994,distraction
windows,712502,Extreme Weather Documentary - YouTube - Mozilla Firefox,"{'processId': 49303, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",283612718,distraction
windows,818057,The Science of Black Holes - YouTube - Opera GX Internet Browser,"{'processId': 7912, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",335256321,distraction
windows,329328,Top 10 Fails of 24 - YouTube - Google Chrome,"{'processId': 3507, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",302055216,distraction
windows,231152,How to Cook the Perfect Steak - YouTube - Microsoft Edge,"{'processId': 41096, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",217853862,distraction
windows,962948,Funny Cat Compilation 37 - YouTube - Mozilla Firefox,"{'processId': 21924, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",472610133,work
windows,506196,GTA 6 Gameplay Leaks - YouTube - Opera GX Internet Browser,"{'processId': 11976, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",319803160,distraction
windows,926556,AI Will Change The World - YouTube - Mozilla Firefox,"{'processId': 29761, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",402811372,distraction
windows,834377,History of the Roman Empire - YouTube - Opera GX Internet Browser,"{'processId': 49808, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",330664806,distraction
windows,490206,Learn Python in 10 Minutes - YouTube - Opera GX Internet Browser,"{'processId': 26851, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",250508965,distraction
windows,528383,History of the Roman Empire - YouTube - Opera GX Internet Browser,"{'processId': 2632, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",369044664,work
windows,817353,History of the Roman Empire - YouTube - Mozilla Firefox,"{'processId': 48734, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",417027933,distraction
windows,818378,Trackmania World Record Run 47 - YouTube - Microsoft Edge,"{'processId': 48490, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",436199679,distraction
windows,408274,History of the Roman Empire - YouTube - Mozilla Firefox,"{'processId': 47694, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",351950585,distraction
windows,258109,Best Budget Laptops 49 - YouTube - Google Chrome,"{'processId': 47378, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",445236925,distraction
windows,407297,History of the Roman Empire - YouTube - Microsoft Edge,"{'processId': 25192, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",246415887,distraction
windows,760907,Trackmania World Record Run 30 - YouTube - Google Chrome,"{'processId': 19601, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",250219764,distraction
windows,797651,The Science of Black Holes - YouTube - Microsoft Edge,"{'processId': 46964, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",369107646,distraction
windows,687272,The Science of Black Holes - YouTube - Opera GX Internet Browser,"{'processId': 8918, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",473403368,work
windows,111270,Funny Cat Compilation 49 - YouTube - Mozilla Firefox,"{'processId': 39470, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",453590555,distraction
windows,998109,Top 10 Fails of 24 - YouTube - Microsoft Edge,"{'processId': 41274, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",348057029,distraction
windows,613480,The Ultimate Guide to Cybersecurity - YouTube - Opera GX Internet Browser,"{'processId': 7151, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",206030420,distraction
windows,713496,Best Budget Laptops 10 - YouTube - Mozilla Firefox,"{'processId': 32120, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",462657937,distraction
windows,594719,The Ultimate Guide to Cybersecurity - YouTube - Google Chrome,"{'processId': 23629, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",453502043,distraction
windows,617501,Rust Programming Tutorial - YouTube - Opera GX Internet Browser,"{'processId': 26856, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",442891483,work
windows,219365,ReactJS Crash Course - YouTube - Mozilla Firefox,"{'processId': 45583, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",276185732,distraction
windows,294527,Top 10 Fails of 16 - YouTube - Mozilla Firefox,"{'processId': 5611, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",359823455,distraction
windows,223527,GTA 6 Gameplay Leaks - YouTube - Microsoft Edge,"{'processId': 27012, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",470690883,distraction
windows,298599,Chess Grandmaster Tricks - YouTube - Google Chrome,"{'processId': 32080, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",323505965,work
windows,309673,Rust Programming Tutorial - YouTube - Google Chrome,"{'processId': 41625, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",314145516,distraction
windows,966039,The Stranglers - Golden Brown - YouTube - Opera GX Internet Browser,"{'processId': 13753, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",491901888,distraction
windows,389241,Learn Python in 10 Minutes - YouTube - Mozilla Firefox,"{'processId': 10419, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",475725326,distraction
windows,965953,ReactJS Crash Course - YouTube - Google Chrome,"{'processId': 16956, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",227684609,distraction
windows,669127,Epic Minecraft Let's Play - Part 39 - YouTube - Microsoft Edge,"{'processId': 35420, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",312688893,work
windows,576033,Learn Python in 10 Minutes - YouTube - Google Chrome,"{'processId': 16753, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",251667340,distraction
windows,163742,The Stranglers - Golden Brown - YouTube - Opera GX Internet Browser,"{'processId': 22067, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",434384441,distraction
windows,120298,Rust Programming Tutorial - YouTube - Mozilla Firefox,"{'processId': 49306, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",499484916,distraction
windows,759030,GTA 6 Gameplay Leaks - YouTube - Opera GX Internet Browser,"{'processId': 33645, 'path': 'C:\\Users\\Marwan\\AppData\\Local\\Programs\\Opera GX\\opera.exe', 'name': 'Opera GX Internet Browser'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",278079463,distraction
windows,541813,Funny Cat Compilation 42 - YouTube - Microsoft Edge,"{'processId': 32224, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",460116347,distraction
windows,183047,Productivity Tips for Students - YouTube - Microsoft Edge,"{'processId': 18874, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",488779625,distraction
windows,131424,AI Will Change The World - YouTube - Google Chrome,"{'processId': 34978, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",465184907,distraction
windows,700259,Rust Programming Tutorial - YouTube - Mozilla Firefox,"{'processId': 30868, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",449115211,distraction
windows,230338,Funny Cat Compilation 18 - YouTube - Google Chrome,"{'processId': 9053, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",452785249,work
windows,437168,The Stranglers - Golden Brown - YouTube - Mozilla Firefox,"{'processId': 1179, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",338946302,distraction
windows,609779,Unreal Engine 5 Beginner Tutorial - YouTube - Mozilla Firefox,"{'processId': 34970, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",489355264,distraction
windows,874252,AI Will Change The World - YouTube - Mozilla Firefox,"{'processId': 43506, 'path': 'C:\\Program Files\\Mozilla Firefox\\firefox.exe', 'name': 'Mozilla Firefox'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",464930669,distraction
windows,772029,The Stranglers - Golden Brown - YouTube - Microsoft Edge,"{'processId': 29031, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",226836370,distraction
windows,722239,GTA 6 Gameplay Leaks - YouTube - Google Chrome,"{'processId': 48377, 'path': 'C:\\Program Files\\Google\\Chrome\\Application\\chrome.exe', 'name': 'Google Chrome'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",404487467,distraction
windows,961637,ReactJS Crash Course - YouTube - Microsoft Edge,"{'processId': 27091, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",389726374,distraction
windows,653477,Unreal Engine 5 Beginner Tutorial - YouTube - Microsoft Edge,"{'processId': 35875, 'path': 'C:\\Program Files (x86)\\Microsoft\\Edge\\Application\\msedge.exe', 'name': 'Microsoft Edge'}","{'x': -9, 'y': -9, 'width': 1938, 'height': 1038}",253638113,distraction
